33007,su-950,1,2021-10-02 00:07,NULL,NULL,43.15,1.47,250
33008,su-9501,5,2021-05-06 00:08,NULL,NULL,53.09,1.17,250
33009,su-9505,3,2021-12-11 00:09,NULL,NULL,19.95,1.11,225
33010,su-9507,4,2021-02-09 00:00,NULL,NULL,90.12,1.58,235
33011,su-951,5,2021-01-12 00:01,NULL,NULL,40.04,1.39,210
33012,su-9513,4,2021-11-21 00:02,NULL,NULL,31.7,1.59,250
33013,su-9514,4,2021-10-21 00:03,NULL,NULL,57.87,1.59,250
33014,su-9515,1,2021-02-05 00:04,NULL,NULL,79.19,1.24,235
33015,su-952,5,2021-06-29 00:05,NULL,NULL,21.1,1.32,225
33016,su-9529,5,2021-06-18 00:06,NULL,NULL,36.95,1.3,230
33017,su-9530,2,2021-01-20 00:07,NULL,NULL,65.31,1.28,200
33018,su-9537,4,2021-10-16 00:08,NULL,NULL,87.18,1.31,235
33019,su-9543,4,2021-08-13 00:09,NULL,NULL,91.46,1.53,200
33020,su-9547,4,2021-08-02 00:00,NULL,NULL,3.27,1.43,210
33021,su-9551,2,2021-07-06 00:01,NULL,NULL,2.87,1.29,250
33022,su-9558,1,2021-12-21 00:02,NULL,NULL,6.84,1.59,210
33023,su-956,1,2021-07-25 00:03,NULL,NULL,2.95,1.3,210
33024,su-9562,2,2021-08-24 00:04,NULL,NULL,4.04,1.37,235
33025,su-9563,5,2021-07-03 00:05,NULL,NULL,26.78,1.51,225
33026,su-957,2,2021-02-04 00:06,NULL,NULL,78.3,1.59,205
33027,su-9570,3,2021-10-31 00:07,NULL,NULL,93.25,1.29,220
33028,su-9572,2,2021-09-14 00:08,NULL,NULL,79.58,1.1,230
33029,su-9577,2,2021-04-11 00:09,NULL,NULL,6.0,1.53,250
33030,su-9581,3,2021-08-30 00:00,NULL,NULL,22.38,1.11,210
33031,su-9583,5,2021-03-23 00:01,NULL,NULL,65.03,1.29,230
33032,su-9588,5,2021-01-02 00:02,NULL,NULL,59.4,1.09,250
33033,su-9592,1,2021-09-16 00:03,NULL,NULL,49.83,1.13,205
33034,su-9594,3,2021-11-10 00:04,NULL,NULL,14.21,1.07,205
33035,su-9595,3,2021-10-14 00:05,NULL,NULL,19.96,1.13,210
33036,su-9599,2,2021-11-27 00:06,NULL,NULL,1.05,1.29,210
33037,su-960,2,2021-04-21 00:07,NULL,NULL,70.85,1.56,205
33038,su-9603,4,2021-08-05 00:08,NULL,NULL,29.79,1.24,210
33039,su-9609,1,2021-02-17 00:09,NULL,NULL,37.89,1.45,235
33040,su-961,1,2021-09-10 00:00,NULL,NULL,95.56,1.06,220
33041,su-9610,1,2021-09-17 00:01,NULL,NULL,60.89,1.27,250
33042,su-9613,2,2021-07-18 00:02,NULL,NULL,72.93,1.48,230
33043,su-9614,5,2021-03-29 00:03,NULL,NULL,70.05,1.14,210
33044,su-9615,5,2021-11-26 00:04,NULL,NULL,23.46,1.58,210
33045,su-9616,4,2021-12-28 00:05,NULL,NULL,17.92,1.18,210
33046,su-9618,4,2021-12-11 00:06,NULL,NULL,53.06,1.02,225
33047,su-9621,1,2021-08-03 00:07,NULL,NULL,52.78,1.08,205
33048,su-9628,4,2021-02-21 00:08,NULL,NULL,52.73,1.09,220
33049,su-963,1,2021-01-17 00:09,NULL,NULL,96.34,1.29,200
33050,su-9637,1,2021-04-26 00:00,NULL,NULL,69.07,1.13,210
33051,su-9641,5,2021-09-10 00:01,NULL,NULL,71.15,1.43,205
33052,su-9648,3,2021-01-04 00:02,NULL,NULL,10.65,1.39,225
33053,su-9649,3,2021-05-28 00:03,NULL,NULL,6.38,1.59,205
33054,su-9653,3,2021-08-17 00:04,NULL,NULL,45.35,1.52,230
33055,su-9657,5,2021-03-18 00:05,NULL,NULL,88.91,1.15,200
33056,su-9662,4,2021-08-19 00:06,NULL,NULL,7.97,1.45,205
33057,su-9664,4,2021-06-23 00:07,NULL,NULL,6.01,1.06,205
33058,su-9666,4,2021-04-25 00:08,NULL,NULL,47.05,1.52,210
33059,su-9669,5,2021-03-16 00:09,NULL,NULL,7.1,1.4,220
33060,su-9670,4,2021-03-31 00:00,NULL,NULL,23.07,1.54,210
33061,su-9672,5,2021-02-15 00:01,NULL,NULL,22.76,1.16,230
33062,su-9676,1,2021-10-16 00:02,NULL,NULL,15.78,1.04,205
33063,su-9678,4,2021-05-13 00:03,NULL,NULL,15.08,1.51,210
33064,su-9680,2,2021-03-31 00:04,NULL,NULL,53.85,1.13,250
33065,su-9681,3,2021-01-20 00:05,NULL,NULL,66.21,1.53,205
33066,su-9481,5,2021-04-07 00:06,NULL,NULL,46.69,1.11,205
33067,su-9484,2,2021-03-02 00:07,NULL,NULL,15.08,1.47,230
33068,su-9489,3,2021-01-23 00:08,NULL,NULL,4.4,1.51,230
33069,su-9491,3,2021-01-11 00:09,NULL,NULL,98.74,1.02,210
33070,su-9492,2,2021-08-19 00:00,NULL,NULL,5.01,1.53,210
33071,su-9496,4,2021-07-03 00:01,NULL,NULL,17.72,1.39,210
33072,su-9497,4,2021-05-21 00:02,NULL,NULL,79.51,1.6,235
33073,su-950,2,2021-05-21 00:03,NULL,NULL,20.38,1.43,225
33074,su-9501,3,2021-01-26 00:04,NULL,NULL,80.09,1.48,235
33075,su-9505,1,2021-08-12 00:05,NULL,NULL,6.03,1.43,210
33076,su-9507,1,2021-11-12 00:06,NULL,NULL,67.54,1.04,205
33077,su-951,4,2021-09-07 00:07,NULL,NULL,85.69,1.38,220
33078,su-9513,3,2021-06-03 00:08,NULL,NULL,25.68,1.27,230
33079,su-9514,5,2021-11-08 00:09,NULL,NULL,45.81,1.04,200
33080,su-9515,5,2021-12-25 00:00,NULL,NULL,60.73,1.54,220
33081,su-952,3,2021-05-31 00:01,NULL,NULL,50.35,1.33,220
33082,su-9529,1,2021-03-08 00:02,NULL,NULL,36.81,1.58,225
33083,su-9530,4,2021-07-13 00:03,NULL,NULL,51.66,1.43,220
33084,su-9537,1,2021-02-15 00:04,NULL,NULL,88.7,1.41,235
33085,su-9543,3,2021-05-29 00:05,NULL,NULL,15.59,1.47,210
33086,su-9547,1,2021-10-15 00:06,NULL,NULL,17.71,1.35,210
33087,su-9551,3,2021-12-25 00:07,NULL,NULL,46.22,1.2,225
33088,su-9558,2,2021-01-26 00:08,NULL,NULL,43.77,1.44,210
33089,su-956,5,2021-04-27 00:09,NULL,NULL,76.01,1.45,205
33090,su-9562,3,2021-05-04 00:00,NULL,NULL,33.79,1.12,210
33091,su-9563,4,2021-08-30 00:01,NULL,NULL,33.57,1.45,220
33092,su-957,1,2021-11-17 00:02,NULL,NULL,82.21,1.04,230
33093,su-9570,4,2021-11-18 00:03,NULL,NULL,37.45,1.48,200
33094,su-9572,1,2021-12-29 00:04,NULL,NULL,35.72,1.04,235
33095,su-9577,5,2021-12-16 00:05,NULL,NULL,29.29,1.27,220
33096,su-9581,4,2021-07-13 00:06,NULL,NULL,88.9,1.24,205
33097,su-9583,3,2021-07-31 00:07,NULL,NULL,14.68,1.35,210
33098,su-9588,3,2021-05-08 00:08,NULL,NULL,67.25,1.53,250
33099,su-9592,4,2021-08-16 00:09,NULL,NULL,88.88,1.16,210
33100,su-9594,5,2021-05-29 00:00,NULL,NULL,54.48,1.57,235
33101,su-9595,4,2021-05-12 00:01,NULL,NULL,14.82,1.24,210
33102,su-9599,1,2021-01-17 00:02,NULL,NULL,10.01,1.47,235
33103,su-960,1,2021-05-03 00:03,NULL,NULL,88.7,1.24,250
33104,su-9603,2,2021-02-13 00:04,NULL,NULL,55.97,1.39,225
33105,su-9609,5,2021-02-26 00:05,NULL,NULL,54.75,1.4,205
33106,su-961,5,2021-12-11 00:06,NULL,NULL,67.26,1.19,210
33107,su-9610,2,2021-01-17 00:07,NULL,NULL,47.39,1.04,210
33108,su-9613,1,2021-05-16 00:08,NULL,NULL,70.89,1.43,225
33109,su-9614,4,2021-11-03 00:09,NULL,NULL,38.44,1.25,235
33110,su-9615,1,2021-10-02 00:00,NULL,NULL,2.43,1.01,220
33111,su-9616,1,2021-02-08 00:01,NULL,NULL,7.84,1.3,220
33112,su-9618,3,2021-08-02 00:02,NULL,NULL,72.45,1.21,200
33113,su-9621,5,2021-07-10 00:03,NULL,NULL,56.28,1.4,250
33114,su-9628,5,2021-02-07 00:04,NULL,NULL,97.55,1.04,225
33115,su-963,2,2021-04-05 00:05,NULL,NULL,65.29,1.16,230
33116,su-9637,1,2021-10-10 00:06,NULL,NULL,6.78,1.15,225
33117,su-9641,3,2021-11-07 00:07,NULL,NULL,81.11,1.23,205
33118,su-9648,2,2021-05-01 00:08,NULL,NULL,22.07,1.26,250
33119,su-9649,2,2021-06-26 00:09,NULL,NULL,35.35,1.37,225
33120,su-9653,1,2021-06-23 00:00,NULL,NULL,25.09,1.41,210
33121,su-9657,2,2021-04-21 00:01,NULL,NULL,55.22,1.56,210
33122,su-9662,4,2021-10-09 00:02,NULL,NULL,48.66,1.39,200
33123,su-9664,5,2021-11-13 00:03,NULL,NULL,20.77,1.19,250
33124,su-9666,3,2021-06-04 00:04,NULL,NULL,88.99,1.02,230
33125,su-9669,2,2021-09-01 00:05,NULL,NULL,5.91,1.51,220
33126,su-9670,3,2021-09-22 00:06,NULL,NULL,94.94,1.09,230
33127,su-9672,3,2021-07-19 00:07,NULL,NULL,88.05,1.49,230
33128,su-9676,4,2021-02-15 00:08,NULL,NULL,91.21,1.51,205
33129,su-9678,3,2021-12-06 00:09,NULL,NULL,95.57,1.18,205
33130,su-9680,1,2021-08-17 00:00,NULL,NULL,28.95,1.17,200
33131,su-9681,1,2021-10-31 00:01,NULL,NULL,92.61,1.5,230
33132,su-9481,2,2021-03-01 00:02,NULL,NULL,63.9,1.48,230
33133,su-9484,5,2021-06-26 00:03,NULL,NULL,26.75,1.1,200
33134,su-9489,3,2021-08-26 00:04,NULL,NULL,81.67,1.49,235
33135,su-9491,2,2021-07-31 00:05,NULL,NULL,75.35,1.24,250
33136,su-9492,4,2021-11-23 00:06,NULL,NULL,56.7,1.39,200
33137,su-9496,1,2021-04-29 00:07,NULL,NULL,66.2,1.59,225
33138,su-9497,1,2021-01-07 00:08,NULL,NULL,49.13,1.25,200
33139,su-950,1,2021-06-08 00:09,NULL,NULL,99.03,1.24,220
33140,su-9501,2,2021-01-15 00:00,NULL,NULL,93.24,1.58,235
33141,su-9505,4,2021-07-02 00:01,NULL,NULL,39.69,1.5,250
33142,su-9507,4,2021-04-24 00:02,NULL,NULL,23.97,1.37,220
33143,su-951,1,2021-04-22 00:03,NULL,NULL,34.61,1.11,205
33144,su-9513,3,2021-03-28 00:04,NULL,NULL,6.85,1.05,210
33145,su-9514,3,2021-02-11 00:05,NULL,NULL,7.36,1.42,210
33146,su-9515,4,2021-11-21 00:06,NULL,NULL,45.31,1.16,225
33147,su-952,2,2021-01-12 00:07,NULL,NULL,94.07,1.28,210
33148,su-9529,4,2021-09-16 00:08,NULL,NULL,66.88,1.46,205
33149,su-9530,4,2021-02-26 00:09,NULL,NULL,62.95,1.33,235
33150,su-9537,3,2021-05-24 00:00,NULL,NULL,79.03,1.59,205
33151,su-9543,2,2021-12-13 00:01,NULL,NULL,10.62,1.14,250
33152,su-9547,4,2021-07-29 00:02,NULL,NULL,17.43,1.2,250
33153,su-9551,2,2021-11-29 00:03,NULL,NULL,62.59,1.07,250
33154,su-9558,3,2021-06-07 00:04,NULL,NULL,88.49,1.28,235
33155,su-956,4,2021-01-25 00:05,NULL,NULL,43.6,1.42,205
33156,su-9562,2,2021-07-17 00:06,NULL,NULL,31.68,1.1,200
33157,su-9563,4,2021-09-27 00:07,NULL,NULL,85.1,1.56,205
33158,su-957,4,2021-06-26 00:08,NULL,NULL,75.75,1.16,230
33159,su-9570,4,2021-09-16 00:09,NULL,NULL,9.81,1.59,210
33160,su-9572,1,2021-06-25 00:00,NULL,NULL,35.43,1.17,200
33161,su-9577,3,2021-04-19 00:01,NULL,NULL,81.61,1.59,235
33162,su-9581,1,2021-04-01 00:02,NULL,NULL,64.15,1.34,250
33163,su-9583,4,2021-04-06 00:03,NULL,NULL,25.48,1.13,250
33164,su-9588,3,2021-06-26 00:04,NULL,NULL,36.53,1.38,210
33165,su-9592,2,2021-09-21 00:05,NULL,NULL,43.82,1.15,210
33166,su-9594,4,2021-08-29 00:06,NULL,NULL,35.59,1.41,235
33167,su-9595,2,2021-10-18 00:07,NULL,NULL,80.07,1.47,230
33168,su-9599,2,2021-06-25 00:08,NULL,NULL,74.51,1.42,205
33169,su-960,1,2021-10-09 00:09,NULL,NULL,9.05,1.36,210
33170,su-9603,1,2021-09-19 00:00,NULL,NULL,23.09,1.07,220
33171,su-9609,1,2021-11-20 00:01,NULL,NULL,71.61,1.44,210
33172,su-961,5,2021-08-25 00:02,NULL,NULL,53.63,1.11,210
33173,su-9610,1,2021-04-14 00:03,NULL,NULL,94.57,1.6,200
33174,su-9613,2,2021-09-28 00:04,NULL,NULL,71.49,1.04,220
33175,su-9614,5,2021-04-25 00:05,NULL,NULL,96.67,1.15,230
33176,su-9615,2,2021-08-16 00:06,NULL,NULL,20.56,1.23,220
33177,su-9616,2,2021-04-08 00:07,NULL,NULL,12.66,1.06,200
33178,su-9618,3,2021-01-28 00:08,NULL,NULL,41.16,1.54,200
33179,su-9621,4,2021-05-22 00:09,NULL,NULL,80.62,1.44,220
33180,su-9628,1,2021-03-16 00:00,NULL,NULL,21.37,1.39,250
33181,su-963,4,2021-08-05 00:01,NULL,NULL,3.05,1.09,225
33182,su-9637,1,2021-02-14 00:02,NULL,NULL,38.36,1.51,205
33183,su-9641,2,2021-10-16 00:03,NULL,NULL,80.36,1.56,235
33184,su-9648,3,2021-11-12 00:04,NULL,NULL,42.75,1.55,210
33185,su-9649,3,2021-08-29 00:05,NULL,NULL,88.6,1.38,205
33186,su-9653,4,2021-01-15 00:06,NULL,NULL,10.12,1.11,205
33187,su-9657,3,2021-01-23 00:07,NULL,NULL,89.82,1.06,220
33188,su-9662,2,2021-05-23 00:08,NULL,NULL,19.46,1.48,220
33189,su-9664,3,2021-12-10 00:09,NULL,NULL,59.27,1.05,205
33190,su-9666,4,2021-06-27 00:00,NULL,NULL,73.59,1.26,210
33191,su-9669,5,2021-06-28 00:01,NULL,NULL,28.37,1.59,230
33192,su-9670,5,2021-06-19 00:02,NULL,NULL,33.14,1.22,220
33193,su-9672,5,2021-02-10 00:03,NULL,NULL,21.03,1.47,205
33194,su-9676,2,2021-03-28 00:04,NULL,NULL,21.45,1.58,220
33195,su-9678,5,2021-09-10 00:05,NULL,NULL,2.37,1.31,230
33196,su-9680,2,2021-10-25 00:06,NULL,NULL,9.33,1.18,210
33197,su-9681,2,2021-08-09 00:07,NULL,NULL,2.82,1.54,225
33198,su-9481,5,2021-05-29 00:08,NULL,NULL,16.27,1.38,235
33199,su-9484,4,2021-07-15 00:09,NULL,NULL,69.17,1.22,205
33200,su-9489,4,2021-05-18 00:00,NULL,NULL,15.55,1.48,200
33201,su-9491,1,2021-11-22 00:01,NULL,NULL,40.43,1.35,220
33202,su-9492,5,2021-08-21 00:02,NULL,NULL,20.63,1.2,235
33203,su-9496,5,2021-10-11 00:03,NULL,NULL,72.25,1.51,205
33204,su-9497,1,2021-05-18 00:04,NULL,NULL,82.03,1.5,230
33205,su-950,2,2021-10-01 00:05,NULL,NULL,23.01,1.03,210
33206,su-9501,1,2021-04-13 00:06,NULL,NULL,17.8,1.02,230
33207,su-9505,1,2021-11-24 00:07,NULL,NULL,32.62,1.52,210
33208,su-9507,5,2021-12-03 00:08,NULL,NULL,6.33,1.41,210
33209,su-951,4,2021-04-27 00:09,NULL,NULL,72.59,1.54,205
33210,su-9513,5,2021-07-21 00:00,NULL,NULL,49.56,1.48,225
33211,su-9514,4,2021-08-30 00:01,NULL,NULL,90.0,1.37,235
33212,su-9515,2,2021-06-19 00:02,NULL,NULL,25.39,1.16,200
33213,su-952,1,2021-07-22 00:03,NULL,NULL,74.6,1.32,230
33214,su-9529,1,2021-08-02 00:04,NULL,NULL,51.35,1.18,235
33215,su-9530,5,2021-04-28 00:05,NULL,NULL,55.95,1.55,210
33216,su-9537,5,2021-04-23 00:06,NULL,NULL,63.63,1.38,250
33217,su-9543,2,2021-09-05 00:07,NULL,NULL,93.07,1.46,250
33218,su-9547,4,2021-09-30 00:08,NULL,NULL,21.51,1.12,225
33219,su-9551,2,2021-12-15 00:09,NULL,NULL,86.14,1.5,250
33220,su-9558,4,2021-03-13 00:00,NULL,NULL,1.19,1.29,235
33221,su-956,3,2021-09-18 00:01,NULL,NULL,4.99,1.47,200
33222,su-9562,4,2021-05-10 00:02,NULL,NULL,24.71,1.17,235
33223,su-9563,3,2021-05-26 00:03,NULL,NULL,77.1,1.18,235
33224,su-957,4,2021-01-26 00:04,NULL,NULL,11.46,1.52,200
33225,su-9570,1,2021-09-15 00:05,NULL,NULL,25.29,1.43,235
33226,su-9572,3,2021-01-16 00:06,NULL,NULL,43.12,1.01,235
33227,su-9577,4,2021-05-29 00:07,NULL,NULL,14.22,1.11,225
33228,su-9581,3,2021-12-09 00:08,NULL,NULL,14.26,1.02,235
33229,su-9583,5,2021-07-05 00:09,NULL,NULL,49.98,1.17,225
33230,su-9588,4,2021-11-08 00:00,NULL,NULL,23.09,1.34,230
33231,su-9592,2,2021-11-12 00:01,NULL,NULL,17.52,1.43,210
33232,su-9594,4,2021-11-17 00:02,NULL,NULL,13.58,1.29,225
33233,su-9595,4,2021-09-27 00:03,NULL,NULL,67.48,1.59,225
33234,su-9599,1,2021-03-09 00:04,NULL,NULL,55.33,1.17,250
33235,su-960,1,2021-06-29 00:05,NULL,NULL,59.26,1.55,200
33236,su-9603,3,2021-07-12 00:06,NULL,NULL,71.03,1.14,250
33237,su-9609,2,2021-06-28 00:07,NULL,NULL,6.99,1.27,205
33238,su-961,4,2021-11-10 00:08,NULL,NULL,38.55,1.19,205
33239,su-9610,1,2021-09-28 00:09,NULL,NULL,72.66,1.19,210
33240,su-9613,2,2021-01-14 00:00,NULL,NULL,49.24,1.48,210
33241,su-9614,1,2021-05-03 00:01,NULL,NULL,41.77,1.44,200
33242,su-9615,4,2021-05-29 00:02,NULL,NULL,68.39,1.48,230
33243,su-9616,4,2021-03-15 00:03,NULL,NULL,20.62,1.06,205
33244,su-9618,1,2021-01-23 00:04,NULL,NULL,28.13,1.34,230
33245,su-9621,1,2021-12-02 00:05,NULL,NULL,80.13,1.34,225
33246,su-9628,1,2021-01-26 00:06,NULL,NULL,83.92,1.55,235
33247,su-963,1,2021-09-27 00:07,NULL,NULL,43.87,1.33,220
33248,su-9637,4,2021-09-23 00:08,NULL,NULL,95.12,1.32,210
33249,su-9641,3,2021-10-26 00:09,NULL,NULL,38.49,1.17,205
33250,su-9648,2,2021-08-23 00:00,NULL,NULL,82.86,1.51,210
33251,su-9649,3,2021-12-06 00:01,NULL,NULL,38.69,1.42,250
33252,su-9653,4,2021-12-05 00:02,NULL,NULL,98.92,1.31,220
33253,su-9657,1,2021-07-12 00:03,NULL,NULL,93.52,1.59,210
33254,su-9662,4,2021-12-26 00:04,NULL,NULL,4.06,1.17,230
33255,su-9664,1,2021-08-30 00:05,NULL,NULL,73.03,1.31,205
33256,su-9666,1,2021-05-27 00:06,NULL,NULL,55.4,1.1,225
33257,su-9669,1,2021-03-08 00:07,NULL,NULL,21.9,1.51,210
33258,su-9670,4,2021-07-23 00:08,NULL,NULL,96.66,1.17,250
33259,su-9672,3,2021-10-30 00:09,NULL,NULL,98.66,1.28,230
33260,su-9676,4,2021-01-21 00:00,NULL,NULL,76.84,1.22,230
33261,su-9678,1,2021-01-09 00:01,NULL,NULL,32.95,1.14,220
33262,su-9680,5,2021-02-02 00:02,NULL,NULL,58.42,1.35,210
33263,su-9681,5,2021-04-06 00:03,NULL,NULL,74.29,1.42,250
33264,su-9481,5,2021-09-09 00:04,NULL,NULL,24.94,1.54,235
33265,su-9484,2,2021-11-18 00:05,NULL,NULL,61.45,1.07,205
33266,su-9489,2,2021-05-23 00:06,NULL,NULL,22.07,1.11,210
33267,su-9491,3,2021-09-15 00:07,NULL,NULL,17.83,1.43,235
33268,su-9492,1,2021-06-30 00:08,NULL,NULL,42.06,1.03,200
33269,su-9496,3,2021-10-18 00:09,NULL,NULL,87.2,1.53,250
33270,su-9497,5,2021-11-10 00:00,NULL,NULL,42.86,1.4,210
33271,su-950,3,2021-10-04 00:01,NULL,NULL,20.59,1.1,220
33272,su-9501,1,2021-02-13 00:02,NULL,NULL,60.09,1.22,205
33273,su-9505,5,2021-09-17 00:03,NULL,NULL,43.46,1.11,235
33274,su-9507,5,2021-12-25 00:04,NULL,NULL,36.4,1.04,250
33275,su-951,2,2021-12-21 00:05,NULL,NULL,93.88,1.22,230
33276,su-9513,2,2021-09-07 00:06,NULL,NULL,99.62,1.58,225
33277,su-9514,3,2021-04-22 00:07,NULL,NULL,89.08,1.24,220
33278,su-9515,1,2021-08-29 00:08,NULL,NULL,83.06,1.45,210
33279,su-952,3,2021-04-17 00:09,NULL,NULL,98.67,1.58,230
33280,su-9529,1,2021-04-13 00:00,NULL,NULL,34.23,1.27,250
33281,su-9530,1,2021-02-06 00:01,NULL,NULL,23.7,1.5,210
33282,su-9537,5,2021-07-31 00:02,NULL,NULL,76.69,1.54,250
33283,su-9543,5,2021-08-16 00:03,NULL,NULL,78.65,1.23,230
33284,su-9547,3,2021-02-22 00:04,NULL,NULL,89.64,1.21,200
33285,su-9551,1,2021-10-02 00:05,NULL,NULL,13.34,1.16,205
33286,su-9558,4,2021-10-14 00:06,NULL,NULL,36.95,1.03,220
33287,su-956,2,2021-08-12 00:07,NULL,NULL,2.29,1.51,250
33288,su-9562,3,2021-11-15 00:08,NULL,NULL,93.09,1.08,220
33289,su-9563,3,2021-08-30 00:09,NULL,NULL,71.8,1.21,210
33290,su-957,3,2021-10-09 00:00,NULL,NULL,83.26,1.39,220
33291,su-9570,3,2021-07-31 00:01,NULL,NULL,1.18,1.07,250
33292,su-9572,5,2021-01-29 00:02,NULL,NULL,22.15,1.57,225
33293,su-9577,4,2021-09-01 00:03,NULL,NULL,92.91,1.54,210
33294,su-9581,5,2021-11-14 00:04,NULL,NULL,81.42,1.17,235
33295,su-9583,2,2021-04-04 00:05,NULL,NULL,51.74,1.24,250
33296,su-9588,2,2021-08-01 00:06,NULL,NULL,43.76,1.14,210
33297,su-9592,4,2021-08-25 00:07,NULL,NULL,91.02,1.41,210
33298,su-9594,3,2021-10-10 00:08,NULL,NULL,48.79,1.29,250
33299,su-9595,4,2021-04-15 00:09,NULL,NULL,67.63,1.51,230
33300,su-9599,3,2021-05-14 00:00,NULL,NULL,13.57,1.38,235
33301,su-960,2,2021-04-18 00:01,NULL,NULL,31.79,1.25,200
33302,su-9603,5,2021-09-08 00:02,NULL,NULL,72.57,1.56,220
33303,su-9609,4,2021-01-19 00:03,NULL,NULL,86.47,1.4,235
33304,su-961,1,2021-01-14 00:04,NULL,NULL,56.46,1.09,230
33305,su-9610,4,2021-07-07 00:05,NULL,NULL,15.75,1.59,230
33306,su-9613,4,2021-03-28 00:06,NULL,NULL,14.11,1.31,210
33307,su-9614,5,2021-02-27 00:07,NULL,NULL,54.26,1.58,210
33308,su-9615,3,2021-09-20 00:08,NULL,NULL,78.54,1.27,220
33309,su-9616,2,2021-04-15 00:09,NULL,NULL,4.74,1.31,205
33310,su-9618,5,2021-06-28 00:00,NULL,NULL,9.11,1.22,200
33311,su-9621,5,2021-03-29 00:01,NULL,NULL,4.38,1.38,250
33312,su-9628,4,2021-01-02 00:02,NULL,NULL,28.06,1.18,225
33313,su-963,4,2021-09-14 00:03,NULL,NULL,45.42,1.27,250
33314,su-9637,1,2021-05-03 00:04,NULL,NULL,32.53,1.45,230
33315,su-9641,5,2021-12-02 00:05,NULL,NULL,87.47,1.54,200
33316,su-9648,2,2021-04-06 00:06,NULL,NULL,5.07,1.02,220
33317,su-9649,4,2021-04-16 00:07,NULL,NULL,97.83,1.56,210
33318,su-9653,1,2021-12-20 00:08,NULL,NULL,19.84,1.46,230
33319,su-9657,3,2021-06-15 00:09,NULL,NULL,32.28,1.4,235
33320,su-9662,3,2021-04-29 00:00,NULL,NULL,93.37,1.37,235
33321,su-9664,1,2021-10-30 00:01,NULL,NULL,66.69,1.48,235
33322,su-9666,3,2021-06-13 00:02,NULL,NULL,4.88,1.04,235
33323,su-9669,2,2021-06-20 00:03,NULL,NULL,67.86,1.43,220
33324,su-9670,1,2021-11-20 00:04,NULL,NULL,93.03,1.52,220
33325,su-9672,5,2021-09-18 00:05,NULL,NULL,55.45,1.11,250
33326,su-9676,1,2021-09-09 00:06,NULL,NULL,3.12,1.08,200
33327,su-9678,2,2021-02-18 00:07,NULL,NULL,96.83,1.33,250
33328,su-9680,1,2021-08-17 00:08,NULL,NULL,25.95,1.35,235
33329,su-9681,4,2021-10-11 00:09,NULL,NULL,60.7,1.07,235
33330,su-9481,4,2021-09-19 00:00,NULL,NULL,88.21,1.28,205
33331,su-9484,2,2021-08-04 00:01,NULL,NULL,24.84,1.08,210
33332,su-9489,2,2021-05-15 00:02,NULL,NULL,52.76,1.12,250
33333,su-9491,4,2021-09-20 00:03,NULL,NULL,77.8,1.21,220
33334,su-9492,3,2021-03-16 00:04,NULL,NULL,15.68,1.35,250
33335,su-9496,3,2021-04-18 00:05,NULL,NULL,58.81,1.33,250
33336,su-9497,1,2021-11-07 00:06,NULL,NULL,49.02,1.14,230
33337,su-950,3,2021-02-01 00:07,NULL,NULL,97.77,1.05,225
33338,su-9501,2,2021-08-18 00:08,NULL,NULL,35.24,1.29,210
33339,su-9505,1,2021-08-27 00:09,NULL,NULL,81.2,1.41,250
33340,su-9507,4,2021-05-23 00:00,NULL,NULL,75.1,1.13,220
33341,su-951,2,2021-01-13 00:01,NULL,NULL,23.43,1.29,235
33342,su-9513,5,2021-07-01 00:02,NULL,NULL,26.11,1.02,220
33343,su-9514,3,2021-01-28 00:03,NULL,NULL,15.7,1.58,230
33344,su-9515,1,2021-12-03 00:04,NULL,NULL,85.41,1.45,200
33345,su-952,4,2021-04-17 00:05,NULL,NULL,42.33,1.32,210
33346,su-9529,4,2021-08-05 00:06,NULL,NULL,57.0,1.02,250
33347,su-9530,2,2021-10-12 00:07,NULL,NULL,16.3,1.1,220
33348,su-9537,5,2021-07-12 00:08,NULL,NULL,55.72,1.26,200
33349,su-9543,2,2021-06-13 00:09,NULL,NULL,53.19,1.13,210
33350,su-9547,3,2021-08-18 00:00,NULL,NULL,34.15,1.33,225
33351,su-9551,4,2021-06-19 00:01,NULL,NULL,85.02,1.5,200
33352,su-9558,3,2021-07-06 00:02,NULL,NULL,1.45,1.21,235
33353,su-956,5,2021-01-08 00:03,NULL,NULL,72.49,1.56,230
33354,su-9562,5,2021-11-27 00:04,NULL,NULL,92.61,1.09,250
33355,su-9563,2,2021-07-21 00:05,NULL,NULL,36.44,1.47,250
33356,su-957,4,2021-01-07 00:06,NULL,NULL,59.11,1.22,225
33357,su-9570,2,2021-11-25 00:07,NULL,NULL,53.4,1.15,225
33358,su-9572,2,2021-04-24 00:08,NULL,NULL,42.17,1.44,210
33359,su-9577,1,2021-12-06 00:09,NULL,NULL,88.67,1.1,210
33360,su-9581,5,2021-12-18 00:00,NULL,NULL,24.2,1.28,210
33361,su-9583,5,2021-06-28 00:01,NULL,NULL,15.62,1.49,220
33362,su-9588,1,2021-09-07 00:02,NULL,NULL,18.17,1.1,225
33363,su-9592,3,2021-07-06 00:03,NULL,NULL,59.9,1.29,205
33364,su-9594,5,2021-02-22 00:04,NULL,NULL,59.24,1.45,235
33365,su-9595,1,2021-06-12 00:05,NULL,NULL,16.84,1.05,225
33366,su-9599,1,2021-06-10 00:06,NULL,NULL,24.27,1.07,210
