pi-4828,24-R,piccolo,2021-06-06
su-4829,119-L,sunstream,2021-09-29
su-4830,74-R,sunstream,2021-08-05
pi-4831,40-L,piccolo,2021-03-10
su-4832,35-R,sunstream,2021-06-22
pi-4833,86-L,piccolo,2021-06-11
br-4834,100-R,brioso,2021-10-19
br-4835,121-L,brioso,2021-07-05
su-4836,53-R,sunstream,2021-06-08
br-4837,11-L,brioso,2021-12-30
pi-4838,74-R,piccolo,2021-02-17
pi-4839,109-L,piccolo,2021-06-05
br-4840,54-R,brioso,2021-03-28
pi-4841,86-L,piccolo,2021-09-24
pi-4842,45-R,piccolo,2021-06-06
br-4843,15-L,brioso,2021-05-25
pi-4844,1-R,piccolo,2021-08-11
su-4845,77-L,sunstream,2021-11-08
br-4846,23-R,brioso,2021-10-20
br-4847,21-L,brioso,2021-03-23
su-4848,62-R,sunstream,2021-08-28
br-4849,3-L,brioso,2021-05-11
pi-4850,125-R,piccolo,2021-05-25
pi-4851,7-L,piccolo,2021-06-15
pi-4852,104-R,piccolo,2021-02-22
br-4853,42-L,brioso,2021-08-19
su-4854,14-R,sunstream,2021-06-20
su-4855,4-L,sunstream,2021-10-17
su-4856,18-R,sunstream,2021-08-07
pi-4857,22-L,piccolo,2021-12-09
su-4858,108-R,sunstream,2021-02-03
pi-4859,2-L,piccolo,2021-05-11
pi-4860,84-R,piccolo,2021-04-14
su-4861,57-L,sunstream,2021-06-10
br-4862,32-R,brioso,2021-02-14
su-4863,107-L,sunstream,2021-02-09
su-4864,111-R,sunstream,2021-08-31
su-4865,12-L,sunstream,2021-10-31
su-4866,17-R,sunstream,2021-09-11
br-4867,32-L,brioso,2021-10-10
br-4868,128-R,brioso,2021-09-21
br-4869,68-L,brioso,2021-01-08
br-4870,83-R,brioso,2021-04-05
su-4871,111-L,sunstream,2021-02-23
su-4872,31-R,sunstream,2021-10-24
su-4873,41-L,sunstream,2021-10-19
pi-4874,48-R,piccolo,2021-10-07
su-4875,107-L,sunstream,2021-11-03
br-4876,39-R,brioso,2021-12-05
pi-4877,115-L,piccolo,2021-02-14
su-4878,62-R,sunstream,2021-12-19
pi-4879,106-L,piccolo,2021-11-16
br-4880,94-R,brioso,2021-02-23
su-4881,99-L,sunstream,2021-10-13
su-4882,75-R,sunstream,2021-11-14
su-4883,105-L,sunstream,2021-09-03
pi-4884,121-R,piccolo,2021-11-17
br-4885,32-L,brioso,2021-08-06
br-4886,73-R,brioso,2021-08-20
pi-4887,2-L,piccolo,2021-04-02
su-4888,116-R,sunstream,2021-02-25
pi-4889,79-L,piccolo,2021-04-19
su-4890,126-R,sunstream,2021-02-11
su-4891,77-L,sunstream,2021-03-19
br-4892,15-R,brioso,2021-06-02
su-4893,127-L,sunstream,2021-07-20
su-4894,2-R,sunstream,2021-08-15
pi-4895,93-L,piccolo,2021-06-15
su-4896,8-R,sunstream,2021-08-01
su-4897,12-L,sunstream,2021-03-21
pi-4898,27-R,piccolo,2021-08-01
pi-4899,105-L,piccolo,2021-01-24
su-4900,9-R,sunstream,2021-09-27
pi-4901,52-L,piccolo,2021-03-02
su-4902,24-R,sunstream,2021-06-04
su-4903,9-L,sunstream,2021-01-02
br-4904,106-R,brioso,2021-03-08
su-4905,61-L,sunstream,2021-11-24
br-4906,25-R,brioso,2021-08-18
su-4907,51-L,sunstream,2021-09-27
br-4908,112-R,brioso,2021-10-24
br-4909,42-L,brioso,2021-08-06
br-4910,22-R,brioso,2021-03-28
su-4911,39-L,sunstream,2021-01-13
br-4912,79-R,brioso,2021-02-25
pi-4913,2-L,piccolo,2021-12-14
su-4914,86-R,sunstream,2021-08-31
br-4915,69-L,brioso,2021-08-16
br-4916,33-R,brioso,2021-03-09
su-4917,104-L,sunstream,2021-10-30
su-4918,107-R,sunstream,2021-11-16
su-4919,73-L,sunstream,2021-11-05
br-4920,62-R,brioso,2021-01-03
br-4921,128-L,brioso,2021-02-13
br-4922,86-R,brioso,2021-03-29
su-4923,30-L,sunstream,2021-12-23
pi-4924,80-R,piccolo,2021-08-19
su-4925,88-L,sunstream,2021-12-26
pi-4926,45-R,piccolo,2021-07-14
br-4927,93-L,brioso,2021-07-13
pi-4928,87-R,piccolo,2021-07-08
su-4929,1-L,sunstream,2021-08-14
br-4930,30-R,brioso,2021-02-16
su-4931,91-L,sunstream,2021-09-21
su-4932,103-R,sunstream,2021-04-19
pi-4933,27-L,piccolo,2021-04-02
su-4934,64-R,sunstream,2021-04-15
su-4935,59-L,sunstream,2021-12-09
su-4936,101-R,sunstream,2021-05-12
pi-4937,59-L,piccolo,2021-07-04
br-4938,86-R,brioso,2021-04-19
su-4939,102-L,sunstream,2021-10-18
pi-4940,94-R,piccolo,2021-12-26
su-4941,18-L,sunstream,2021-03-15
su-4942,45-R,sunstream,2021-08-16
su-4943,66-L,sunstream,2021-11-02
pi-4944,125-R,piccolo,2021-06-14
br-4945,97-L,brioso,2021-07-07
pi-4946,55-R,piccolo,2021-07-14
pi-4947,76-L,piccolo,2021-11-02
su-4948,92-R,sunstream,2021-04-03
br-4949,34-L,brioso,2021-05-14
pi-4950,75-R,piccolo,2021-09-01
su-4951,69-L,sunstream,2021-12-08
su-4952,99-R,sunstream,2021-07-16
br-4953,87-L,brioso,2021-02-13
br-4954,85-R,brioso,2021-08-01
br-4955,71-L,brioso,2021-09-14
su-4956,100-R,sunstream,2021-12-01
pi-4957,60-L,piccolo,2021-05-13
br-4958,126-R,brioso,2021-11-17
su-4959,113-L,sunstream,2021-01-26
pi-4960,24-R,piccolo,2021-03-09
pi-4961,5-L,piccolo,2021-09-11
su-4962,99-R,sunstream,2021-12-09
br-4963,31-L,brioso,2021-04-08
pi-4964,92-R,piccolo,2021-12-07
br-4965,106-L,brioso,2021-04-25
pi-4966,119-R,piccolo,2021-03-05
su-4967,124-L,sunstream,2021-04-21
pi-4968,88-R,piccolo,2021-08-06
br-4969,31-L,brioso,2021-08-01
pi-4970,86-R,piccolo,2021-06-27
br-4971,82-L,brioso,2021-11-04
br-4972,29-R,brioso,2021-11-20
br-4973,2-L,brioso,2021-08-15
su-4974,40-R,sunstream,2021-04-02
pi-4975,44-L,piccolo,2021-01-10
br-4976,30-R,brioso,2021-02-20
br-4977,15-L,brioso,2021-02-02
pi-4978,107-R,piccolo,2021-01-19
su-4979,19-L,sunstream,2021-08-27
br-4980,41-R,brioso,2021-03-12
br-4981,88-L,brioso,2021-12-23
su-4982,123-R,sunstream,2021-12-30
br-4983,47-L,brioso,2021-06-05
pi-4984,91-R,piccolo,2021-03-26
pi-4985,28-L,piccolo,2021-11-05
br-4986,112-R,brioso,2021-08-18
br-4987,111-L,brioso,2021-07-09
br-4988,80-R,brioso,2021-07-06
br-4989,84-L,brioso,2021-03-18
br-4990,117-R,brioso,2021-09-04
su-4991,16-L,sunstream,2021-08-22
su-4992,82-R,sunstream,2021-12-26
pi-4993,66-L,piccolo,2021-12-04
br-4994,92-R,brioso,2021-09-05
pi-4995,100-L,piccolo,2021-01-29
pi-4996,86-R,piccolo,2021-04-16
pi-4997,10-L,piccolo,2021-11-19
su-4998,124-R,sunstream,2021-11-26
su-4999,93-L,sunstream,2021-06-19
pi-5000,48-R,piccolo,2021-03-18
su-5001,71-L,sunstream,2021-09-28
br-5002,89-R,brioso,2021-06-13
su-5003,11-L,sunstream,2021-04-23
br-5004,82-R,brioso,2021-05-26
su-5005,113-L,sunstream,2021-10-06
pi-5006,11-R,piccolo,2021-01-11
pi-5007,13-L,piccolo,2021-11-23
br-5008,57-R,brioso,2021-03-11
br-5009,108-L,brioso,2021-01-14
br-5010,11-R,brioso,2021-08-26
pi-5011,84-L,piccolo,2021-07-07
pi-5012,85-R,piccolo,2021-12-22
br-5013,128-L,brioso,2021-08-30
su-5014,105-R,sunstream,2021-04-26
su-5015,124-L,sunstream,2021-12-30
su-5016,108-R,sunstream,2021-10-05
su-5017,23-L,sunstream,2021-03-18
su-5018,48-R,sunstream,2021-10-23
pi-5019,49-L,piccolo,2021-08-01
su-5020,56-R,sunstream,2021-01-05
su-5021,125-L,sunstream,2021-11-20
su-5022,50-R,sunstream,2021-06-08
pi-5023,42-L,piccolo,2021-02-26
pi-5024,90-R,piccolo,2021-05-25
br-5025,75-L,brioso,2021-12-19
pi-5026,73-R,piccolo,2021-03-22
pi-5027,24-L,piccolo,2021-05-25
su-5028,92-R,sunstream,2021-09-19
su-5029,22-L,sunstream,2021-08-02
br-5030,129-R,brioso,2021-06-14
pi-5031,44-L,piccolo,2021-04-13
su-5032,47-R,sunstream,2021-04-14
su-5033,65-L,sunstream,2021-09-17
su-5034,44-R,sunstream,2021-04-07
br-5035,63-L,brioso,2021-03-18
br-5036,7-R,brioso,2021-12-12
su-5037,84-L,sunstream,2021-05-11
su-5038,3-R,sunstream,2021-08-21
pi-5039,79-L,piccolo,2021-03-25
su-5040,87-R,sunstream,2021-10-10
br-5041,75-L,brioso,2021-07-08
br-5042,6-R,brioso,2021-05-17
su-5043,16-L,sunstream,2021-04-27
pi-5044,119-R,piccolo,2021-07-05
pi-5045,31-L,piccolo,2021-12-02
su-5046,102-R,sunstream,2021-02-10
br-5047,8-L,brioso,2021-10-07
br-5048,119-R,brioso,2021-09-20
su-5049,49-L,sunstream,2021-01-02
pi-5050,79-R,piccolo,2021-12-11
br-5051,69-L,brioso,2021-02-05
pi-5052,60-R,piccolo,2021-11-07
br-5053,5-L,brioso,2021-01-21
pi-5054,53-R,piccolo,2021-07-20
br-5055,108-L,brioso,2021-06-14
pi-5056,43-R,piccolo,2021-05-11
br-5057,56-L,brioso,2021-04-16
br-5058,5-R,brioso,2021-06-02
br-5059,65-L,brioso,2021-09-27
br-5060,32-R,brioso,2021-01-28
pi-5061,129-L,piccolo,2021-08-31
pi-5062,3-R,piccolo,2021-10-31
su-5063,9-L,sunstream,2021-09-17
pi-5064,20-R,piccolo,2021-07-16
pi-5065,32-L,piccolo,2021-04-12
pi-5066,127-R,piccolo,2021-05-07
su-5067,32-L,sunstream,2021-08-13
pi-5068,88-R,piccolo,2021-08-16
br-5069,122-L,brioso,2021-08-20
su-5070,73-R,sunstream,2021-01-16
su-5071,74-L,sunstream,2021-05-23
pi-5072,125-R,piccolo,2021-06-04
su-5073,10-L,sunstream,2021-03-20
br-5074,83-R,brioso,2021-01-10
br-5075,9-L,brioso,2021-11-11
br-5076,101-R,brioso,2021-02-26
su-5077,40-L,sunstream,2021-03-10
pi-5078,30-R,piccolo,2021-02-17
br-5079,121-L,brioso,2021-09-07
su-5080,27-R,sunstream,2021-03-27
br-5081,27-L,brioso,2021-06-07
su-5082,70-R,sunstream,2021-10-19
su-5083,87-L,sunstream,2021-10-29
br-5084,18-R,brioso,2021-04-20
su-5085,36-L,sunstream,2021-06-02
br-5086,96-R,brioso,2021-12-09
su-5087,56-L,sunstream,2021-07-10
pi-5088,19-R,piccolo,2021-05-02
br-5089,70-L,brioso,2021-06-13
br-5090,29-R,brioso,2021-05-27
br-5091,37-L,brioso,2021-04-11
su-5092,69-R,sunstream,2021-01-10
br-5093,6-L,brioso,2021-07-10
br-5094,51-R,brioso,2021-10-23
su-5095,37-L,sunstream,2021-01-11
br-5096,97-R,brioso,2021-10-27
br-5097,6-L,brioso,2021-01-10
pi-5098,46-R,piccolo,2021-03-23
su-5099,90-L,sunstream,2021-09-17
su-5100,17-R,sunstream,2021-05-18
pi-5101,23-L,piccolo,2021-11-04
br-5102,42-R,brioso,2021-04-04
pi-5103,80-L,piccolo,2021-12-08
pi-5104,86-R,piccolo,2021-03-27
br-5105,65-L,brioso,2021-03-26
pi-5106,68-R,piccolo,2021-12-03
su-5107,28-L,sunstream,2021-09-09
su-5108,59-R,sunstream,2021-05-02
br-5109,87-L,brioso,2021-08-02
su-5110,70-R,sunstream,2021-06-25
su-5111,117-L,sunstream,2021-03-25
su-5112,51-R,sunstream,2021-01-17
su-5113,42-L,sunstream,2021-09-20
su-5114,28-R,sunstream,2021-02-09
su-5115,66-L,sunstream,2021-09-18
br-5116,111-R,brioso,2021-12-30
pi-5117,26-L,piccolo,2021-08-15
br-5118,99-R,brioso,2021-07-13
pi-5119,20-L,piccolo,2021-02-16
br-5120,72-R,brioso,2021-12-14
br-5121,88-L,brioso,2021-09-05
pi-5122,57-R,piccolo,2021-08-01
br-5123,127-L,brioso,2021-11-13
su-5124,71-R,sunstream,2021-05-05
br-5125,61-L,brioso,2021-08-13
br-5126,130-R,brioso,2021-03-10
br-5127,62-L,brioso,2021-05-18
pi-5128,98-R,piccolo,2021-10-14
br-5129,60-L,brioso,2021-01-08
br-5130,129-R,brioso,2021-10-28
su-5131,124-L,sunstream,2021-08-18
pi-5132,110-R,piccolo,2021-10-02
pi-5133,94-L,piccolo,2021-05-27
pi-5134,75-R,piccolo,2021-08-16
su-5135,88-L,sunstream,2021-01-20
su-5136,83-R,sunstream,2021-01-11
pi-5137,99-L,piccolo,2021-01-29
br-5138,25-R,brioso,2021-03-03
pi-5139,114-L,piccolo,2021-02-12
su-5140,26-R,sunstream,2021-04-14
br-5141,21-L,brioso,2021-06-08
pi-5142,72-R,piccolo,2021-09-10
br-5143,118-L,brioso,2021-05-18
br-5144,57-R,brioso,2021-12-25
pi-5145,27-L,piccolo,2021-06-20
su-5146,44-R,sunstream,2021-02-01
su-5147,18-L,sunstream,2021-10-10
br-5148,47-R,brioso,2021-07-09
su-5149,3-L,sunstream,2021-12-04
pi-5150,120-R,piccolo,2021-12-25
br-5151,21-L,brioso,2021-08-17
br-5152,37-R,brioso,2021-11-05
su-5153,58-L,sunstream,2021-05-14
br-5154,66-R,brioso,2021-09-08
su-5155,123-L,sunstream,2021-10-19
pi-5156,104-R,piccolo,2021-04-02
br-5157,85-L,brioso,2021-09-22
pi-5158,27-R,piccolo,2021-12-24
br-5159,100-L,brioso,2021-06-04
pi-5160,112-R,piccolo,2021-06-30
pi-5161,56-L,piccolo,2021-06-29
pi-5162,46-R,piccolo,2021-04-15
su-5163,117-L,sunstream,2021-07-16
br-5164,98-R,brioso,2021-05-16
pi-5165,90-L,piccolo,2021-09-19
br-5166,30-R,brioso,2021-06-17
su-5167,84-L,sunstream,2021-07-01
br-5168,66-R,brioso,2021-01-13
br-5169,12-L,brioso,2021-04-07
su-5170,130-R,sunstream,2021-05-27
pi-5171,125-L,piccolo,2021-01-03
pi-5172,114-R,piccolo,2021-05-15
su-5173,18-L,sunstream,2021-02-04
pi-5174,54-R,piccolo,2021-10-23
pi-5175,114-L,piccolo,2021-06-12
pi-5176,4-R,piccolo,2021-01-25
pi-5177,103-L,piccolo,2021-11-13
pi-5178,45-R,piccolo,2021-03-05
pi-5179,94-L,piccolo,2021-09-06
su-5180,73-R,sunstream,2021-10-26
pi-5181,26-L,piccolo,2021-06-24
br-5182,92-R,brioso,2021-05-28
br-5183,105-L,brioso,2021-12-24
su-5184,82-R,sunstream,2021-06-24
su-5185,102-L,sunstream,2021-11-29
br-5186,75-R,brioso,2021-09-21
pi-5187,24-L,piccolo,2021-01-07
pi-5188,36-R,piccolo,2021-04-15
su-5189,87-L,sunstream,2021-05-11
su-5190,59-R,sunstream,2021-05-28
pi-5191,98-L,piccolo,2021-02-14
pi-5192,13-R,piccolo,2021-05-15
br-5193,66-L,brioso,2021-01-03
br-5194,30-R,brioso,2021-02-17
br-5195,76-L,brioso,2021-10-18
pi-5196,99-R,piccolo,2021-11-14
br-5197,2-L,brioso,2021-09-27
br-5198,62-R,brioso,2021-02-06
pi-5199,67-L,piccolo,2021-04-02
su-5200,89-R,sunstream,2021-09-27
pi-5201,130-L,piccolo,2021-03-29
su-5202,116-R,sunstream,2021-08-13
br-5203,3-L,brioso,2021-07-30
su-5204,39-R,sunstream,2021-11-08
br-5205,112-L,brioso,2021-12-10
pi-5206,70-R,piccolo,2021-10-17
br-5207,64-L,brioso,2021-03-30
su-5208,8-R,sunstream,2021-05-07
br-5209,75-L,brioso,2021-12-11
pi-5210,104-R,piccolo,2021-05-20
br-5211,114-L,brioso,2021-05-12
br-5212,66-R,brioso,2021-03-21
su-5213,127-L,sunstream,2021-07-03
su-5214,41-R,sunstream,2021-05-26
pi-5215,76-L,piccolo,2021-11-10
pi-5216,77-R,piccolo,2021-08-06
br-5217,28-L,brioso,2021-12-02
br-5218,13-R,brioso,2021-06-14
su-5219,30-L,sunstream,2021-11-16
su-5220,110-R,sunstream,2021-11-30
br-5221,2-L,brioso,2021-08-14
su-5222,15-R,sunstream,2021-03-24
br-5223,7-L,brioso,2021-03-25
br-5224,16-R,brioso,2021-09-30
pi-5225,24-L,piccolo,2021-01-14
su-5226,73-R,sunstream,2021-01-31
su-5227,8-L,sunstream,2021-05-23
su-5228,126-R,sunstream,2021-04-06
su-5229,110-L,sunstream,2021-07-15
su-5230,77-R,sunstream,2021-01-14
pi-5231,69-L,piccolo,2021-07-22
su-5232,99-R,sunstream,2021-10-29
pi-5233,103-L,piccolo,2021-06-14
br-5234,24-R,brioso,2021-06-13
su-5235,100-L,sunstream,2021-10-08
su-5236,85-R,sunstream,2021-03-07
br-5237,103-L,brioso,2021-07-31
br-5238,30-R,brioso,2021-09-26
su-5239,2-L,sunstream,2021-11-30
br-5240,110-R,brioso,2021-05-16
pi-5241,40-L,piccolo,2021-07-30
br-5242,111-R,brioso,2021-06-29
pi-5243,43-L,piccolo,2021-03-09
br-5244,35-R,brioso,2021-05-30
su-5245,88-L,sunstream,2021-04-15
br-5246,29-R,brioso,2021-09-17
su-5247,37-L,sunstream,2021-07-05
pi-5248,12-R,piccolo,2021-10-27
br-5249,24-L,brioso,2021-12-06
su-5250,39-R,sunstream,2021-08-26
br-5251,3-L,brioso,2021-04-04
pi-5252,74-R,piccolo,2021-05-22
br-5253,36-L,brioso,2021-01-20
su-5254,67-R,sunstream,2021-03-05
br-5255,121-L,brioso,2021-10-21
su-5256,18-R,sunstream,2021-07-17
su-5257,29-L,sunstream,2021-03-12
su-5258,4-R,sunstream,2021-04-28
su-5259,103-L,sunstream,2021-12-28
su-5260,67-R,sunstream,2021-11-18
br-5261,84-L,brioso,2021-09-13
pi-5262,110-R,piccolo,2021-09-04
su-5263,44-L,sunstream,2021-01-26
br-5264,10-R,brioso,2021-11-23
pi-5265,14-L,piccolo,2021-03-11
br-5266,11-R,brioso,2021-07-20
su-5267,69-L,sunstream,2021-12-19
pi-5268,129-R,piccolo,2021-02-24
su-5269,21-L,sunstream,2021-09-19
br-5270,27-R,brioso,2021-06-03
br-5271,110-L,brioso,2021-08-30
su-5272,91-R,sunstream,2021-12-31
pi-5273,104-L,piccolo,2021-08-28
br-5274,82-R,brioso,2021-07-29
su-5275,118-L,sunstream,2021-03-05
pi-5276,129-R,piccolo,2021-07-07
br-5277,85-L,brioso,2021-02-04
br-5278,35-R,brioso,2021-11-20
br-5279,2-L,brioso,2021-03-12
pi-5280,75-R,piccolo,2021-09-08
pi-5281,53-L,piccolo,2021-04-12
pi-5282,5-R,piccolo,2021-07-01
br-5283,55-L,brioso,2021-01-22
br-5284,27-R,brioso,2021-04-18
br-5285,75-L,brioso,2021-08-21
br-5286,26-R,brioso,2021-04-04
br-5287,68-L,brioso,2021-09-11
su-5288,27-R,sunstream,2021-04-10
su-5289,85-L,sunstream,2021-01-13
pi-5290,34-R,piccolo,2021-03-18
pi-5291,47-L,piccolo,2021-11-28
br-5292,51-R,brioso,2021-02-16
su-5293,107-L,sunstream,2021-10-13
pi-5294,83-R,piccolo,2021-02-27
br-5295,87-L,brioso,2021-03-07
su-5296,127-R,sunstream,2021-10-14
pi-5297,50-L,piccolo,2021-08-28
br-5298,89-R,brioso,2021-02-19
su-5299,15-L,sunstream,2021-07-02
pi-5300,68-R,piccolo,2021-01-21
br-5301,71-L,brioso,2021-02-09
br-5302,124-R,brioso,2021-01-30
su-5303,26-L,sunstream,2021-08-24
su-5304,10-R,sunstream,2021-12-06
su-5305,86-L,sunstream,2021-01-19
br-5306,22-R,brioso,2021-09-26
pi-5307,126-L,piccolo,2021-08-18
pi-5308,120-R,piccolo,2021-08-19
su-5309,10-L,sunstream,2021-07-06
pi-5310,90-R,piccolo,2021-02-02
su-5311,95-L,sunstream,2021-02-10
br-5312,10-R,brioso,2021-02-24
su-5313,40-L,sunstream,2021-07-12
br-5314,15-R,brioso,2021-07-12
su-5315,42-L,sunstream,2021-02-05
br-5316,120-R,brioso,2021-08-05
br-5317,85-L,brioso,2021-10-27
su-5318,45-R,sunstream,2021-01-14
br-5319,17-L,brioso,2021-03-08
br-5320,121-R,brioso,2021-04-15
su-5321,27-L,sunstream,2021-10-18
su-5322,54-R,sunstream,2021-09-30
pi-5323,37-L,piccolo,2021-04-19
pi-5324,29-R,piccolo,2021-05-29
pi-5325,112-L,piccolo,2021-03-10
pi-5326,126-R,piccolo,2021-09-22
br-5327,5-L,brioso,2021-10-26
pi-5328,93-R,piccolo,2021-01-24
su-5329,88-L,sunstream,2021-07-10
br-5330,34-R,brioso,2021-12-31
pi-5331,66-L,piccolo,2021-08-27
br-5332,108-R,brioso,2021-09-19
br-5333,16-L,brioso,2021-10-21
pi-5334,112-R,piccolo,2021-07-23
br-5335,115-L,brioso,2021-11-08
br-5336,96-R,brioso,2021-09-14
br-5337,10-L,brioso,2021-11-25
pi-5338,23-R,piccolo,2021-02-16
su-5339,115-L,sunstream,2021-05-10
su-5340,109-R,sunstream,2021-11-28
br-5341,95-L,brioso,2021-09-05
br-5342,34-R,brioso,2021-11-22
br-5343,70-L,brioso,2021-11-22
pi-5344,18-R,piccolo,2021-10-25
br-5345,93-L,brioso,2021-09-21
pi-5346,59-R,piccolo,2021-02-18
br-5347,58-L,brioso,2021-10-04
pi-5348,105-R,piccolo,2021-01-07
br-5349,7-L,brioso,2021-10-05
pi-5350,124-R,piccolo,2021-09-01
br-5351,4-L,brioso,2021-08-17
br-5352,99-R,brioso,2021-06-07
br-5353,113-L,brioso,2021-12-15
pi-5354,67-R,piccolo,2021-10-24
su-5355,43-L,sunstream,2021-06-29
su-5356,91-R,sunstream,2021-09-20
su-5357,47-L,sunstream,2021-04-09
pi-5358,109-R,piccolo,2021-02-16
su-5359,82-L,sunstream,2021-02-05
su-5360,24-R,sunstream,2021-09-02
su-5361,96-L,sunstream,2021-01-29
br-5362,7-R,brioso,2021-08-28
su-5363,6-L,sunstream,2021-11-01
br-5364,5-R,brioso,2021-12-28
br-5365,46-L,brioso,2021-11-28
br-5366,97-R,brioso,2021-07-24
su-5367,19-L,sunstream,2021-11-14
br-5368,89-R,brioso,2021-05-01
pi-5369,29-L,piccolo,2021-11-09
br-5370,92-R,brioso,2021-04-02
br-5371,45-L,brioso,2021-06-20
pi-5372,123-R,piccolo,2021-11-28
br-5373,81-L,brioso,2021-10-21
br-5374,21-R,brioso,2021-08-08
pi-5375,65-L,piccolo,2021-01-05
pi-5376,66-R,piccolo,2021-08-07
br-5377,89-L,brioso,2021-02-21
br-5378,114-R,brioso,2021-11-29
su-5379,75-L,sunstream,2021-05-31
su-5380,26-R,sunstream,2021-11-24
su-5381,58-L,sunstream,2021-05-14
su-5382,95-R,sunstream,2021-07-19
br-5383,105-L,brioso,2021-03-13
pi-5384,72-R,piccolo,2021-04-17
su-5385,67-L,sunstream,2021-08-09
pi-5386,43-R,piccolo,2021-09-16
pi-5387,104-L,piccolo,2021-12-16
su-5388,127-R,sunstream,2021-02-11
su-5389,111-L,sunstream,2021-02-05
br-5390,6-R,brioso,2021-09-26
pi-5391,94-L,piccolo,2021-11-18
br-5392,78-R,brioso,2021-11-29
br-5393,65-L,brioso,2021-12-31
br-5394,88-R,brioso,2021-07-26
br-5395,108-L,brioso,2021-06-30
pi-5396,65-R,piccolo,2021-04-20
pi-5397,109-L,piccolo,2021-05-06
su-5398,27-R,sunstream,2021-08-10
su-5399,49-L,sunstream,2021-12-16
pi-5400,110-R,piccolo,2021-05-31
su-5401,97-L,sunstream,2021-11-19
pi-5402,98-R,piccolo,2021-08-10
pi-5403,65-L,piccolo,2021-12-09
br-5404,70-R,brioso,2021-09-15
pi-5405,29-L,piccolo,2021-06-29
su-5406,105-R,sunstream,2021-11-20
su-5407,56-L,sunstream,2021-02-09
su-5408,109-R,sunstream,2021-01-29
su-5409,34-L,sunstream,2021-11-12
su-5410,117-R,sunstream,2021-05-04
br-5411,66-L,brioso,2021-11-23
pi-5412,85-R,piccolo,2021-05-09
br-5413,24-L,brioso,2021-06-19
pi-5414,83-R,piccolo,2021-08-13
pi-5415,44-L,piccolo,2021-06-06
su-5416,120-R,sunstream,2021-08-25
br-5417,46-L,brioso,2021-02-07
su-5418,96-R,sunstream,2021-12-28
br-5419,68-L,brioso,2021-10-17
su-5420,37-R,sunstream,2021-10-17
su-5421,53-L,sunstream,2021-09-28
br-5422,112-R,brioso,2021-08-24
br-5423,12-L,brioso,2021-10-19
pi-5424,42-R,piccolo,2021-04-21
pi-5425,113-L,piccolo,2021-04-14
br-5426,33-R,brioso,2021-03-27
pi-5427,47-L,piccolo,2021-05-01
su-5428,108-R,sunstream,2021-04-23
br-5429,13-L,brioso,2021-06-22
pi-5430,12-R,piccolo,2021-02-11
pi-5431,56-L,piccolo,2021-08-30
pi-5432,117-R,piccolo,2021-10-06
pi-5433,112-L,piccolo,2021-05-15
br-5434,106-R,brioso,2021-09-23
br-5435,107-L,brioso,2021-11-02
pi-5436,9-R,piccolo,2021-12-10
su-5437,24-L,sunstream,2021-04-28
su-5438,38-R,sunstream,2021-11-09
br-5439,65-L,brioso,2021-08-19
su-5440,32-R,sunstream,2021-03-27
su-5441,81-L,sunstream,2021-01-11
pi-5442,119-R,piccolo,2021-07-09
su-5443,94-L,sunstream,2021-11-30
br-5444,53-R,brioso,2021-10-29
pi-5445,31-L,piccolo,2021-09-26
su-5446,44-R,sunstream,2021-01-27
br-5447,63-L,brioso,2021-12-03
br-5448,21-R,brioso,2021-10-08
pi-5449,44-L,piccolo,2021-08-29
su-5450,107-R,sunstream,2021-08-02
br-5451,15-L,brioso,2021-07-17
br-5452,1-R,brioso,2021-09-11
su-5453,84-L,sunstream,2021-11-29
pi-5454,84-R,piccolo,2021-07-09
su-5455,16-L,sunstream,2021-11-01
pi-5456,16-R,piccolo,2021-11-22
pi-5457,98-L,piccolo,2021-12-19
pi-5458,68-R,piccolo,2021-12-11
br-5459,12-L,brioso,2021-01-05
br-5460,120-R,brioso,2021-08-13
su-5461,89-L,sunstream,2021-12-23
br-5462,40-R,brioso,2021-11-23
su-5463,26-L,sunstream,2021-07-19
pi-5464,20-R,piccolo,2021-10-15
pi-5465,7-L,piccolo,2021-04-20
br-5466,100-R,brioso,2021-02-22
br-5467,22-L,brioso,2021-12-18
br-5468,75-R,brioso,2021-04-12
pi-5469,54-L,piccolo,2021-10-09
pi-5470,64-R,piccolo,2021-10-19
br-5471,29-L,brioso,2021-05-26
br-5472,116-R,brioso,2021-09-20
su-5473,3-L,sunstream,2021-03-05
pi-5474,66-R,piccolo,2021-07-31
pi-5475,55-L,piccolo,2021-05-15
pi-5476,53-R,piccolo,2021-09-17
pi-5477,40-L,piccolo,2021-01-28
pi-5478,85-R,piccolo,2021-07-11
pi-5479,109-L,piccolo,2021-11-02
su-5480,54-R,sunstream,2021-08-02
su-5481,120-L,sunstream,2021-03-19
pi-5482,46-R,piccolo,2021-01-18
br-5483,121-L,brioso,2021-02-23
su-5484,115-R,sunstream,2021-02-04
pi-5485,33-L,piccolo,2021-04-23
br-5486,106-R,brioso,2021-02-18
br-5487,103-L,brioso,2021-11-09
su-5488,91-R,sunstream,2021-09-22
pi-5489,5-L,piccolo,2021-06-06
su-5490,126-R,sunstream,2021-03-22
br-5491,88-L,brioso,2021-02-08
su-5492,22-R,sunstream,2021-10-07
br-5493,89-L,brioso,2021-02-28
pi-5494,71-R,piccolo,2021-10-21
pi-5495,56-L,piccolo,2021-07-13
