5667,su-9577,75,16,48.18,1.24
5668,su-9572,75,3,19.27,1.45
5669,su-9530,141,10,10.36,1.34
5670,su-956,141,8,78.58,1.35
5671,su-9595,75,11,52.39,1.42
5672,su-9547,75,11,15.04,1.29
5673,su-9657,75,15,9.9,1.22
5674,su-9563,75,9,24.74,1.14
5675,su-9681,141,10,23.32,1.52
5676,su-9657,74,14,83.23,1.38
5677,su-957,74,11,54.74,1.35
5678,su-9577,141,28,41.59,1.55
5679,su-9570,141,4,87.57,1.36
5680,su-9672,74,18,31.61,1.02
5681,su-9599,141,11,79.29,1.2
5682,su-9613,75,9,8.88,1.49
5683,su-9680,141,4,73.69,1.57
5684,su-960,141,13,34.95,1.59
5685,su-9664,141,26,87.52,1.47
5686,su-9592,75,7,82.38,1.44
5687,su-9657,74,9,59.3,1.02
5688,su-952,141,24,66.32,1.44
5689,su-9547,74,9,12.46,1.24
5690,su-9662,75,5,33.86,1.13
5691,su-9547,141,4,27.15,1.39
5692,su-9616,75,22,27.59,1.31
5693,su-9592,74,16,10.6,1.33
5694,su-9664,74,3,15.21,1.41
5695,su-9489,74,26,6.95,1.45
5696,su-9595,141,12,11.42,1.39
5697,su-957,141,23,7.29,1.03
5698,su-9666,75,28,90.72,1.45
5699,su-9513,141,8,14.2,1.33
5700,su-9562,141,30,74.32,1.58
5701,su-9497,141,27,76.38,1.33
5702,su-9672,74,27,99.28,1.05
5703,su-9496,141,17,10.51,1.57
5704,su-9515,75,18,8.72,1.05
5705,su-956,75,11,48.13,1.1
5706,su-952,74,27,88.23,1.08
5707,su-9529,74,13,42.8,1.33
5708,su-9592,141,24,69.15,1.22
5709,su-9558,141,19,95.65,1.08
5710,su-9489,74,30,4.54,1.19
5711,su-9505,75,24,86.02,1.13
5712,su-9501,141,6,95.38,1.28
5713,su-9491,75,20,86.39,1.38
5714,su-9653,141,7,95.21,1.57
5715,su-9641,74,30,55.7,1.12
5716,su-9676,141,8,18.04,1.4
5717,su-9614,141,29,51.29,1.48
5718,su-9501,74,28,90.47,1.19
5719,su-9491,141,5,26.26,1.21
5720,su-9615,141,22,20.22,1.15
5721,su-9595,74,24,43.76,1.24
5722,su-9588,75,28,43.47,1.39
5723,su-9505,141,27,56.53,1.03
5724,su-9595,75,24,18.44,1.17
5725,su-9599,74,13,86.57,1.44
5726,su-9666,141,23,96.11,1.51
5727,su-9529,141,4,71.78,1.44
5728,su-956,74,21,56.67,1.53
5729,su-9618,74,21,24.86,1.25
5730,su-9581,141,21,83.05,1.5
5731,su-9615,75,3,77.99,1.44
5732,su-9672,141,18,64.93,1.38
5733,su-9497,141,20,52.78,1.19
5734,su-9613,74,12,27.63,1.3
5735,su-9507,75,14,12.01,1.41
5736,su-9563,74,4,91.09,1.52
5737,su-9492,75,15,59.83,1.28
5738,su-9558,141,26,61.07,1.03
5739,su-9621,75,17,53.37,1.25
5740,su-9613,75,13,26.3,1.36
5741,su-9501,74,17,50.72,1.14
5742,su-9577,141,21,40.61,1.42
5743,su-9669,141,8,10.65,1.04
5744,su-961,75,14,23.21,1.33
5745,su-9515,75,20,7.42,1.54
5746,su-9537,141,15,90.59,1.12
5747,su-9666,141,13,10.96,1.25
5748,su-9572,141,6,77.42,1.08
5749,su-9563,141,28,2.3,1.43
5750,su-9664,75,12,99.64,1.55
5751,su-9676,141,24,52.67,1.16
5752,su-9680,74,27,84.67,1.28
5753,su-9669,74,22,50.89,1.02
5754,su-9537,141,12,6.54,1.49
5755,su-952,75,15,62.65,1.45
5756,su-9514,74,17,95.31,1.58
5757,su-9491,74,10,58.04,1.29
5758,su-9666,75,4,76.53,1.15
5759,su-9637,74,18,37.3,1.2
5760,su-9489,141,11,54.09,1.53
5761,su-963,75,15,94.65,1.43
5762,su-9676,74,4,20.93,1.36
5763,su-9481,74,26,6.93,1.35
5764,su-9653,75,7,81.58,1.33
5765,su-9497,75,3,65.99,1.16
5766,su-9583,74,24,82.39,1.07
5767,su-9614,74,30,88.88,1.26
5768,su-9530,74,7,77.18,1.17
5769,su-9682,75,27,82.25,1.28
5770,su-9491,74,19,87.53,1.52
5771,su-9641,74,3,1.76,1.2
5772,su-9664,141,22,25.37,1.31
5773,su-9670,75,29,78.36,1.12
5774,su-9572,74,28,93.41,1.57
5775,su-9609,75,25,15.49,1.16
5776,su-9492,74,3,45.01,1.34
5777,su-9492,74,27,8.44,1.02
5778,su-9513,75,9,93.32,1.33
5779,su-9592,75,29,82.85,1.52
5780,su-9641,75,10,45.37,1.41
5781,su-9530,74,3,43.35,1.08
5782,su-9513,75,8,33.71,1.43
5783,su-9529,75,22,19.54,1.09
5784,su-9595,141,6,97.27,1.17
5785,su-9588,74,20,64.72,1.53
5786,su-9529,75,25,75.51,1.26
5787,su-9481,75,30,35.35,1.09
5788,su-9648,141,21,3.37,1.04
5789,su-960,141,28,56.11,1.16
5790,su-9497,75,26,54.67,1.23
5791,su-9583,141,26,77.5,1.35
5792,su-960,141,6,48.23,1.12
5793,su-9581,141,3,74.33,1.35
5794,su-9562,75,11,78.34,1.21
5795,su-9588,74,6,71.91,1.6
5796,su-957,75,12,4.04,1.33
5797,su-9481,74,26,54.92,1.28
5798,su-961,75,26,1.93,1.26
5799,su-9669,74,12,99.61,1.58
5800,su-9628,74,28,32.45,1.04
5801,su-9543,141,21,49.44,1.13
5802,su-9489,75,16,14.97,1.21
5803,su-9551,74,3,56.03,1.35
5804,su-9537,141,14,34.05,1.4
5805,su-9543,141,22,44.38,1.4
5806,su-9543,141,30,74.65,1.26
5807,su-9543,141,21,81.44,1.48
5808,su-960,75,18,1.94,1.33
5809,su-9681,75,17,98.34,1.58
5810,su-9484,75,3,49.1,1.23
5811,su-9615,75,17,58.05,1.44
5812,su-9613,74,11,62.86,1.04
5813,su-9618,74,15,78.27,1.34
5814,su-9613,75,28,38.81,1.1
5815,su-9583,75,6,39.77,1.44
5816,su-9621,75,27,46.58,1.6
5817,su-9641,141,5,17.84,1.12
5818,su-9572,75,26,56.85,1.07
5819,su-9670,141,9,35.16,1.08
5820,su-9583,141,28,99.66,1.41
5821,su-9497,141,4,57.63,1.1
5822,su-9496,141,8,69.92,1.57
5823,su-9595,74,24,96.44,1.19
5824,su-9676,74,7,35.59,1.38
5825,su-9653,74,6,23.7,1.25
5826,su-9648,75,9,49.88,1.4
5827,su-9583,74,17,5.82,1.34
5828,su-9592,74,18,97.2,1.55
5829,su-9648,74,26,11.49,1.49
5830,su-9505,141,20,25.07,1.18
5831,su-9641,75,17,58.38,1.44
5832,su-9641,141,15,86.13,1.33
5833,su-9514,141,18,60.71,1.52
5834,su-9614,141,6,46.22,1.51
5835,su-9572,74,27,80.55,1.33
5836,su-9543,141,12,92.35,1.38
5837,su-9515,74,3,16.75,1.0
5838,su-9572,74,18,91.25,1.11
5839,su-9610,141,11,60.69,1.39
5840,su-9664,141,13,33.34,1.25
5841,su-9594,74,20,99.85,1.54
5842,su-9616,74,7,74.71,1.11
5843,su-9682,74,12,75.57,1.36
5844,su-9615,74,26,4.98,1.29
5845,su-9529,75,23,45.53,1.07
5846,su-9501,74,9,41.19,1.58
5847,su-9664,74,10,18.98,1.31
5848,su-9616,74,28,5.43,1.23
5849,su-9618,141,27,46.84,1.43
5850,su-9505,75,19,96.03,1.59
5851,su-951,74,28,41.46,1.16
5852,su-9609,141,14,36.17,1.07
5853,su-950,75,21,21.79,1.53
5854,su-9670,141,12,2.52,1.25
5855,su-9670,75,7,98.44,1.56
5856,su-9551,74,18,72.58,1.13
5857,su-9572,74,22,61.62,1.09
5858,su-9641,75,8,10.81,1.01
5859,su-9572,74,15,77.12,1.56
5860,su-9681,75,23,38.04,1.23
5861,su-951,141,12,20.24,1.05
5862,su-956,141,11,46.16,1.43
5863,su-950,141,7,75.39,1.49
5864,su-9496,141,21,52.52,1.58
5865,su-9537,74,6,87.12,1.24
5866,su-9664,141,25,64.6,1.07
5867,su-9603,141,10,97.38,1.05
5868,su-9595,141,28,61.62,1.07
5869,su-9505,75,6,29.8,1.32
5870,su-9680,75,29,26.17,1.45
5871,su-9676,74,30,45.14,1.27
5872,su-9618,141,30,46.49,1.35
5873,su-9678,141,30,2.09,1.45
5874,su-9680,75,18,81.64,1.01
5875,su-9562,75,22,28.37,1.09
5876,su-9481,141,15,53.33,1.11
5877,su-9588,74,26,85.05,1.33
5878,su-9496,141,10,52.28,1.34
5879,su-9496,74,16,18.27,1.11
5880,su-9610,75,9,2.88,1.52
5881,su-9583,74,13,40.3,1.36
5882,su-9547,74,12,18.47,1.31
5883,su-9676,74,17,93.68,1.45
5884,su-9562,74,24,7.88,1.33
5885,su-963,74,24,54.23,1.01
5886,su-9551,75,12,47.04,1.18
5887,su-9563,74,14,50.51,1.32
5888,su-9672,74,7,13.79,1.13
5889,su-9543,74,30,4.12,1.17
5890,su-9610,74,29,45.24,1.35
5891,su-9491,74,5,98.04,1.15
5892,su-9507,141,14,24.34,1.21
5893,su-9515,141,8,31.63,1.54
5894,su-9648,141,22,84.54,1.05
5895,su-951,141,27,86.87,1.22
5896,su-9676,75,4,24.34,1.43
5897,su-9653,141,25,33.02,1.2
5898,su-9592,141,7,84.28,1.38
5899,su-9484,74,12,87.89,1.44
5900,su-9583,75,8,11.91,1.58
5901,su-9513,141,14,46.14,1.02
5902,su-9515,75,21,40.8,1.41
5903,su-9577,75,19,81.68,1.24
5904,su-9610,141,3,83.54,1.58
5905,su-9551,74,25,23.69,1.48
5906,su-9648,141,18,79.88,1.58
5907,su-9649,141,18,68.32,1.47
5908,su-9570,75,7,50.1,1.56
5909,su-9562,75,10,3.65,1.52
5910,su-9501,141,26,89.7,1.07
5911,su-961,141,15,16.94,1.57
5912,su-9530,74,10,7.89,1.01
5913,su-9501,75,22,79.49,1.07
5914,su-9666,75,25,75.33,1.25
5915,su-9680,75,5,17.38,1.42
5916,su-9664,141,28,52.38,1.26
5917,su-952,75,23,16.94,1.59
5918,su-9505,74,9,2.69,1.32
5919,su-9662,141,3,61.17,1.46
5920,su-9583,75,5,38.6,1.12
5921,su-9577,74,23,78.93,1.01
5922,su-9662,141,17,58.46,1.42
5923,su-9551,75,23,65.92,1.16
5924,su-9666,74,22,28.53,1.07
5925,su-9529,74,18,89.56,1.12
5926,su-9543,141,28,55.47,1.48
5927,su-961,75,10,4.76,1.38
5928,su-9670,141,19,63.02,1.12
5929,su-9649,75,21,33.6,1.13
5930,su-9594,141,19,97.36,1.32
5931,su-9664,74,25,12.15,1.35
5932,su-9609,75,10,37.61,1.49
5933,su-9588,74,11,87.14,1.39
5934,su-9599,141,6,99.97,1.35
5935,su-961,74,17,62.69,1.59
5936,su-9588,75,24,58.72,1.11
5937,su-9637,141,14,1.16,1.29
5938,su-9497,74,8,7.7,1.58
5939,su-9501,141,30,84.22,1.0
5940,su-9513,74,17,54.47,1.23
5941,su-9616,74,16,78.43,1.2
5942,su-9649,75,3,35.85,1.32
5943,su-9547,75,24,23.33,1.18
5944,su-9583,74,24,19.99,1.15
5945,su-9649,75,11,61.8,1.47
5946,su-9496,75,9,55.91,1.3
5947,su-9501,74,7,65.62,1.18
5948,su-9496,141,24,66.77,1.31
5949,su-9481,74,14,51.41,1.1
5950,su-9603,75,9,5.59,1.46
5951,su-9570,74,29,89.33,1.07
5952,su-9496,141,3,85.33,1.19
5953,su-9563,75,27,10.99,1.3
5954,su-950,141,30,97.49,1.31
5955,su-9614,75,10,22.73,1.38
5956,su-9621,74,5,27.11,1.29
5957,su-952,75,3,66.76,1.09
5958,su-9610,75,7,12.9,1.08
5959,su-9676,75,27,86.87,1.49
5960,su-9594,141,3,81.19,1.03
5961,su-9551,141,24,22.25,1.48
5962,su-9547,74,20,67.23,1.57
5963,su-9653,74,29,59.46,1.04
5964,su-9515,141,9,58.55,1.21
5965,su-9537,75,8,85.22,1.44
5966,su-9505,75,14,3.87,1.52
5967,su-9577,141,4,21.91,1.22
5968,su-9648,141,29,32.42,1.33
5969,su-9496,141,22,93.45,1.56
5970,su-9613,75,28,90.9,1.24
5971,su-9628,75,23,64.82,1.07
5972,su-9497,74,8,24.27,1.05
5973,su-9616,74,26,75.33,1.21
5974,su-9637,75,30,52.44,1.42
5975,su-9613,141,11,41.59,1.39
5976,su-9681,141,7,50.87,1.39
5977,su-9648,141,11,31.24,1.16
5978,su-9581,74,4,85.71,1.07
5979,su-9515,141,12,15.64,1.04
5980,su-9507,141,9,38.14,1.01
5981,su-9529,75,8,35.96,1.38
5982,su-9599,141,23,88.57,1.26
5983,su-9676,74,23,17.29,1.4
5984,su-9514,74,8,64.95,1.12
5985,su-961,74,9,1.31,1.48
5986,su-9588,141,23,57.45,1.08
5987,su-9676,141,5,92.19,1.43
5988,su-9678,141,16,56.02,1.01
5989,su-9507,74,21,59.8,1.09
5990,su-9577,75,3,91.23,1.42
5991,su-9609,141,29,95.62,1.22
5992,su-9616,141,18,62.22,1.46
5993,su-9616,141,4,43.18,1.21
5994,su-9497,75,11,24.7,1.48
5995,su-9599,75,15,14.96,1.46
5996,su-9595,74,15,12.65,1.42
5997,su-9530,74,12,94.72,1.32
5998,su-9595,74,23,66.79,1.41
5999,su-9530,141,9,45.49,1.46
6000,su-9570,74,3,72.86,1.21
6001,su-963,75,27,80.93,1.34
6002,su-9592,75,8,14.04,1.26
6003,su-9603,141,27,5.62,1.06
6004,su-960,141,8,88.71,1.33
6005,su-9664,74,21,40.18,1.03
6006,su-9551,141,11,7.78,1.17
6007,su-9491,141,23,82.75,1.13
6008,su-9678,75,22,52.34,1.49
6009,su-9547,75,3,78.65,1.04
6010,su-9570,75,24,21.18,1.22
6011,su-9669,141,6,74.12,1.54
6012,su-9547,75,4,77.66,1.33
6013,su-951,74,25,27.25,1.16
6014,su-9682,75,10,39.9,1.12
6015,su-9670,74,21,84.69,1.37
6016,su-9501,75,29,67.28,1.24
6017,su-9678,141,5,69.17,1.38
6018,su-951,75,6,10.79,1.15
6019,su-9497,75,16,61.77,1.56
6020,su-9648,141,10,34.95,1.51
6021,su-9618,74,13,33.13,1.23
6022,su-9618,74,19,61.49,1.39
6023,su-9613,141,19,78.81,1.19
6024,su-9653,74,4,52.98,1.21
6025,su-9666,141,16,98.66,1.45
6026,su-9492,141,24,6.04,1.07
6027,su-9653,141,24,80.54,1.48
6028,su-9637,141,17,72.33,1.18
6029,su-9637,74,5,98.65,1.09
6030,su-9603,74,19,52.08,1.43
6031,su-9676,141,10,33.88,1.51
6032,su-9621,74,3,41.74,1.13
6033,su-9610,75,23,75.58,1.37
6034,su-9572,75,5,8.19,1.08
6035,su-9501,141,12,34.92,1.6
6036,su-9680,141,17,75.26,1.01
6037,su-9577,74,10,27.9,1.25
6038,su-9653,74,16,59.75,1.1
6039,su-9547,75,12,79.87,1.41
6040,su-9628,74,11,90.05,1.48
6041,su-9497,74,18,24.18,1.32
6042,su-9497,141,15,28.09,1.44
6043,su-9610,74,19,83.59,1.28
6044,su-9664,75,16,51.7,1.06
6045,su-9618,75,29,46.52,1.27
6046,su-9592,75,18,95.07,1.18
6047,su-9572,75,21,3.39,1.53
6048,su-957,74,21,38.73,1.08
6049,su-9595,141,17,39.55,1.31
6050,su-9529,75,10,40.68,1.48
6051,su-9563,141,14,71.44,1.07
6052,su-9497,75,5,25.5,1.06
6053,su-9507,141,12,54.11,1.17
6054,su-961,74,10,80.93,1.38
6055,su-9492,75,26,49.91,1.55
6056,su-9515,141,11,43.12,1.26
6057,su-9505,141,10,60.75,1.53
6058,su-9649,141,6,59.86,1.35
6059,su-9615,74,13,48.86,1.44
6060,su-9489,74,11,29.42,1.58
6061,su-9497,141,24,48.86,1.25
6062,su-9484,141,7,51.23,1.05
6063,su-9672,75,17,28.53,1.1
6064,su-9514,74,30,72.75,1.06
6065,su-9609,141,7,55.62,1.31
6066,su-9489,74,4,69.59,1.58
6067,su-9609,75,28,55.26,1.15
6068,su-9513,75,29,37.89,1.12
6069,su-9657,75,18,83.67,1.55
6070,su-956,75,14,82.24,1.45
6071,su-9662,74,7,73.9,1.19
6072,su-9491,141,29,30.37,1.33
6073,su-952,74,11,22.11,1.15
6074,su-9614,75,18,55.54,1.3
6075,su-9588,74,10,39.11,1.14
6076,su-9678,141,24,86.59,1.44
6077,su-9583,141,17,66.69,1.19
6078,su-961,74,5,20.71,1.59
6079,su-9680,74,13,42.97,1.35
6080,su-9514,75,8,16.42,1.16
6081,su-9530,75,6,31.82,1.44
6082,su-9588,141,11,35.33,1.07
6083,su-9616,141,4,24.71,1.53
6084,su-9664,141,20,85.74,1.02
6085,su-9514,74,28,5.37,1.59
6086,su-9583,141,29,13.19,1.27
6087,su-9529,141,30,29.53,1.55
6088,su-9678,75,15,19.48,1.16
6089,su-9657,74,25,35.42,1.02
6090,su-9648,141,27,52.2,1.14
6091,su-9682,74,16,48.48,1.39
6092,su-9529,75,10,42.35,1.22
6093,su-9595,74,23,72.26,1.49
6094,su-9481,75,27,68.39,1.03
6095,su-9492,74,28,10.91,1.48
6096,su-960,74,15,37.47,1.3
6097,su-9481,74,16,68.78,1.32
6098,su-9653,141,5,19.18,1.46
6099,su-9507,74,11,94.79,1.37
6100,su-9666,74,28,12.57,1.6
6101,su-9530,141,6,29.66,1.04
6102,su-963,141,21,77.46,1.17
6103,su-9678,75,27,60.74,1.15
6104,su-9530,74,24,66.9,1.6
6105,su-9513,141,4,65.46,1.1
6106,su-9562,75,6,78.89,1.44
6107,su-9682,75,12,79.17,1.31
6108,su-952,141,29,2.48,1.58
6109,su-9592,74,18,33.62,1.04
6110,su-9497,75,12,11.83,1.45
6111,su-9484,141,26,31.92,1.5
6112,su-9563,141,16,62.34,1.38
6113,su-9666,75,14,55.11,1.22
6114,su-9621,75,9,56.42,1.07
6115,su-9572,141,14,18.56,1.05
6116,su-9489,141,6,57.08,1.04
6117,su-9484,75,9,97.83,1.48
6118,su-9537,74,27,39.73,1.31
6119,su-9672,74,8,27.91,1.16
6120,su-9616,75,20,64.54,1.52
6121,su-9594,141,20,35.02,1.37
6122,su-9497,141,15,86.07,1.33
6123,su-9551,75,5,20.53,1.24
6124,su-9614,141,18,73.94,1.53
6125,su-9657,74,15,64.48,1.17
6126,su-9570,141,4,95.36,1.37
6127,su-9678,141,21,4.44,1.29
6128,su-9641,75,28,10.34,1.4
6129,su-952,141,30,67.97,1.48
6130,su-9497,75,25,76.15,1.51
6131,su-951,74,20,29.0,1.44
6132,su-9551,141,29,47.31,1.16
6133,su-9497,75,17,15.37,1.45
6134,su-9628,75,19,58.41,1.48
6135,su-9570,141,29,45.66,1.52
6136,su-9577,141,28,87.66,1.45
6137,su-960,75,5,12.55,1.44
6138,su-9572,75,12,23.73,1.44
6139,su-9649,141,27,3.04,1.55
6140,su-9672,75,28,70.23,1.33
6141,su-9666,141,13,51.59,1.09
6142,su-9614,141,27,16.4,1.25
6143,su-9558,75,26,29.48,1.35
6144,su-9670,141,21,8.86,1.32
6145,su-9497,75,18,49.54,1.36
6146,su-9682,141,14,10.16,1.05
6147,su-9547,141,25,11.99,1.33
6148,su-9572,74,25,45.91,1.42
6149,su-9610,141,27,66.38,1.24
6150,su-9514,74,19,23.39,1.01
6151,su-9594,141,15,7.3,1.39
6152,su-9614,75,7,61.24,1.25
6153,su-9669,141,20,15.8,1.53
6154,su-9501,74,30,35.01,1.14
6155,su-9551,74,21,5.06,1.14
6156,su-9653,141,10,26.01,1.03
6157,su-960,75,8,42.83,1.26
6158,su-9599,74,14,79.05,1.46
6159,su-9680,141,25,55.57,1.57
6160,su-956,74,30,15.75,1.42
6161,su-9562,141,14,91.41,1.44
6162,su-9603,74,21,63.13,1.58
6163,su-9562,75,13,15.59,1.43
6164,su-9505,74,17,1.4,1.4
6165,su-9581,75,8,37.89,1.25
6166,su-9681,74,11,87.81,1.24
6167,su-9481,75,27,49.14,1.35
6168,su-9572,75,14,71.57,1.07
6169,su-9666,141,12,2.23,1.03
6170,su-9530,75,30,78.86,1.0
6171,su-9610,141,20,15.28,1.16
6172,su-9621,74,10,22.7,1.58
6173,su-9570,141,16,97.26,1.33
6174,su-951,74,24,86.94,1.45
6175,su-9484,75,12,70.66,1.31
6176,su-956,75,4,27.41,1.59
6177,su-9662,141,22,15.98,1.24
6178,su-9669,75,8,94.12,1.32
6179,su-9594,75,23,62.7,1.26
6180,su-9583,74,20,99.34,1.45
6181,su-9551,141,28,94.34,1.14
6182,su-9666,141,20,21.05,1.39
6183,su-9581,75,8,3.87,1.19
6184,su-9515,141,5,34.11,1.46
6185,su-9588,75,19,50.25,1.3
6186,su-9678,74,20,23.58,1.38
6187,su-9558,75,17,90.32,1.38
6188,su-9618,75,12,11.59,1.21
6189,su-950,141,15,61.77,1.19
6190,su-9676,141,24,94.41,1.05
6191,su-9615,141,26,66.08,1.25
6192,su-9637,74,9,96.01,1.32
6193,su-9581,74,30,43.03,1.22
6194,su-9653,74,20,64.32,1.32
6195,su-9588,141,3,36.12,1.21
6196,su-9609,75,26,38.15,1.47
6197,su-9481,75,8,12.75,1.57
6198,su-951,141,3,45.39,1.36
6199,su-9491,141,11,30.8,1.02
6200,su-9543,74,18,5.04,1.34
6201,su-9610,75,10,23.06,1.5
6202,su-950,74,26,83.58,1.35
6203,su-957,74,6,62.6,1.27
6204,su-9621,74,23,85.82,1.45
6205,su-9676,75,9,18.4,1.3
6206,su-9653,75,18,34.51,1.24
6207,su-9514,141,4,55.36,1.33
6208,su-9653,141,22,40.7,1.22
6209,su-957,75,3,49.92,1.34
6210,su-9505,74,17,38.56,1.2
6211,su-9599,75,18,56.63,1.15
6212,su-9669,141,6,54.66,1.24
6213,su-963,74,24,51.5,1.37
6214,su-9648,75,3,26.27,1.3
6215,su-9581,75,17,25.06,1.4
6216,su-9481,75,16,92.56,1.08
6217,su-9595,74,29,68.18,1.24
6218,su-9581,141,17,48.71,1.04
6219,su-9657,141,18,2.85,1.32
6220,su-9621,141,13,50.16,1.57
6221,su-9588,74,9,5.24,1.39
6222,su-9614,75,20,45.13,1.06
6223,su-9551,74,15,41.07,1.42
6224,su-9570,74,27,41.85,1.01
6225,su-9489,75,9,69.75,1.46
6226,su-9501,74,29,85.84,1.32
6227,su-960,74,11,14.56,1.29
6228,su-9603,74,5,66.45,1.1
6229,su-9497,75,13,96.31,1.37
6230,su-9551,74,14,28.78,1.28
6231,su-9491,75,30,33.25,1.45
6232,su-960,141,26,80.68,1.44
6233,su-9664,141,11,75.52,1.48
6234,su-9496,141,18,84.43,1.44
6235,su-950,74,8,29.18,1.19
6236,su-9594,74,29,6.69,1.11
6237,su-9595,75,26,73.6,1.26
6238,su-9497,141,11,65.92,1.38
6239,su-963,141,6,93.37,1.44
6240,su-9515,75,14,82.54,1.42
6241,su-956,75,22,58.93,1.28
6242,su-9588,141,12,2.67,1.48
6243,su-9481,74,20,75.57,1.11
6244,su-9484,75,13,58.3,1.43
6245,su-9497,141,30,4.52,1.12
6246,su-9496,74,11,25.75,1.19
6247,su-9592,75,22,56.37,1.14
6248,su-9603,74,17,73.6,1.34
6249,su-9514,74,4,61.53,1.27
6250,su-9484,75,24,59.53,1.49
6251,su-9572,74,29,39.58,1.51
6252,su-9594,75,20,14.88,1.06
6253,su-9682,74,26,88.66,1.32
6254,su-9514,141,25,41.39,1.56
6255,su-9563,75,15,27.7,1.26
6256,su-9583,75,13,98.18,1.4
6257,su-9484,141,8,18.31,1.21
6258,su-9570,75,28,93.99,1.45
6259,su-9570,75,23,86.32,1.2
6260,su-9489,75,30,54.99,1.03
6261,su-9595,141,29,16.08,1.29
6262,su-9637,141,7,74.66,1.11
6263,su-9603,74,11,91.27,1.33
6264,su-952,141,20,13.59,1.2
6265,su-9558,141,20,59.74,1.28
6266,su-9621,74,11,96.39,1.59
6267,su-9543,75,30,25.52,1.54
6268,su-9610,141,8,89.85,1.12
6269,su-963,74,28,42.0,1.56
6270,su-9491,141,16,37.54,1.29
6271,su-9484,75,14,76.75,1.12
6272,su-9615,75,28,47.66,1.11
6273,su-9588,74,4,18.49,1.53
6274,su-9595,75,21,15.28,1.49
6275,su-9581,74,24,82.21,1.2
6276,su-9610,74,22,92.27,1.19
6277,su-9507,74,22,44.95,1.24
6278,su-9563,75,20,15.37,1.54
6279,su-9682,74,25,71.9,1.25
6280,su-9653,75,21,61.13,1.06
6281,su-956,141,21,61.01,1.03
6282,su-9610,74,19,52.46,1.09
6283,su-9653,141,15,29.31,1.52
6284,su-9621,141,21,69.05,1.03
6285,su-9592,75,25,76.03,1.08
6286,su-9484,75,6,12.07,1.59
6287,su-9505,141,10,58.18,1.42
6288,su-957,74,30,45.58,1.53
6289,su-9507,75,25,51.85,1.43
6290,su-9513,75,12,74.66,1.42
6291,su-9603,141,4,15.13,1.45
6292,su-9562,75,10,57.7,1.42
6293,su-9672,74,12,58.17,1.44
6294,su-9562,141,18,69.52,1.25
6295,su-9594,75,23,25.16,1.25
6296,su-9588,74,9,4.02,1.55
6297,su-9489,75,22,56.32,1.56
6298,su-9501,74,18,1.99,1.46
6299,su-9505,141,12,95.88,1.56
6300,su-9514,74,26,3.0,1.39
6301,su-957,141,18,47.65,1.2
6302,su-9678,74,14,67.49,1.09
6303,su-9583,74,12,45.97,1.02
6304,su-9595,141,16,25.48,1.44
6305,su-9543,141,14,1.15,1.37
6306,su-9681,74,15,44.61,1.13
6307,su-950,141,11,82.59,1.06
6308,su-9513,74,10,49.71,1.42
6309,su-9681,74,3,27.66,1.46
6310,su-9680,141,20,97.32,1.47
6311,su-9577,75,17,76.93,1.29
6312,su-9614,141,28,27.56,1.52
6313,su-957,75,20,11.83,1.29
6314,su-9657,74,4,10.12,1.2
6315,su-9676,141,4,66.42,1.18
6316,su-9551,75,16,50.29,1.07
6317,su-9537,74,13,32.36,1.32
6318,su-9610,75,19,94.88,1.05
6319,su-9481,75,20,48.61,1.46
6320,su-961,75,3,37.92,1.14
6321,su-9672,75,3,84.87,1.33
6322,su-9649,75,8,81.53,1.1
6323,su-9653,75,12,53.96,1.55
6324,su-9680,74,11,59.98,1.47
6325,su-9664,141,7,69.47,1.31
6326,su-960,75,21,26.81,1.2
6327,su-9558,74,15,82.58,1.51
6328,su-9505,75,7,93.62,1.58
6329,su-9641,75,5,87.28,1.16
6330,su-9613,75,13,86.4,1.47
6331,su-9492,141,8,53.21,1.24
6332,su-9513,74,11,96.49,1.42
6333,su-9615,75,16,93.45,1.12
6334,su-9662,74,4,28.93,1.19
6335,su-9615,74,15,13.39,1.57
6336,su-9682,141,6,9.27,1.13
6337,su-9664,75,19,79.44,1.36
6338,su-9551,74,19,79.74,1.3
6339,su-9610,74,12,77.78,1.4
6340,su-9543,141,15,56.93,1.08
6341,su-957,75,19,9.51,1.31
6342,su-9592,141,5,52.16,1.4
6343,su-9570,74,25,3.67,1.34
6344,su-9551,74,14,86.02,1.28
6345,su-9481,141,18,30.08,1.56
6346,su-9664,75,7,78.38,1.08
6347,su-9491,141,14,76.24,1.43
6348,su-956,75,22,47.76,1.01
6349,su-9507,75,10,18.04,1.24
6350,su-9484,74,15,97.14,1.0
6351,su-9572,75,19,77.08,1.58
6352,su-9657,74,20,20.78,1.6
6353,su-9489,74,24,81.97,1.33
6354,su-9680,141,19,42.66,1.27
6355,su-9672,74,15,54.49,1.53
6356,su-9664,75,3,79.07,1.13
6357,su-9672,74,20,3.55,1.19
6358,su-9628,141,12,38.19,1.18
6359,su-9492,141,14,84.68,1.12
6360,su-9577,74,4,70.76,1.39
6361,su-9583,74,13,79.23,1.41
6362,su-9662,74,3,3.87,1.27
6363,su-9507,75,5,85.02,1.23
6364,su-9603,75,25,82.33,1.6
6365,su-9515,74,8,6.79,1.12
6366,su-9641,141,13,60.64,1.26
6367,su-9614,74,12,21.65,1.0
6368,su-9562,141,14,28.81,1.56
6369,su-9641,74,18,79.92,1.01
